id;lat;lon;z;weight;panoid;type;typename;plat;plon;pz;azimuth
7684517;55.741131;37.599822;146.062271;206.665;7497643;34;Пешеходный переход наземный;55.741;37.6003;143.601440429688;115
7684518;55.762049;37.605575;173.640335;206.541;7499215;57;Осторожно дети;55.7623;37.6061;172.643157958984;239
7684519;55.740445;37.597086;149.010498;206.432;7497511;31;Одностороннее движение;55.7402;37.5969;147.571090698242;112
7684520;55.744755;37.597765;151.558838;206.084;7498794;25;Остановка и стоянка запрещена;55.7448;37.5972;151.334335327148;86
7684521;55.740935;37.592325;153.494019;206.032;7498331;25;Остановка и стоянка запрещена;55.7409;37.5918;152.916320800781;67
7684522;55.744925;37.590713;159.803818;205.653;7498892;25;Остановка и стоянка запрещена;55.7448;37.5908;157.691711425781;277
7684523;55.750327;37.604263;157.258606;205.524;7500103;25;Остановка и стоянка запрещена;55.7505;37.6038;156.909164428711;127
7684524;55.739512;37.596126;149.323181;205.38;7498361;34;Пешеходный переход наземный;55.7395;37.5958;149.47135925293;33
7684525;55.753693;37.6026;163.024551;205.123;7499793;16;Кирпич;55.7537;37.6025;161.071762084961;61
7684526;55.76518;37.604076;180.26355;205.113;7496692;34;Пешеходный переход наземный;55.7655;37.6038;179.335433959961;232
7684527;55.753102;37.600956;161.035736;204.777;7500563;34;Пешеходный переход наземный;55.7528;37.6004;159.258514404297;81
7684528;55.761035;37.604056;171.589645;204.056;7499234;16;Кирпич;55.761;37.604;170.651031494141;54
7684529;55.752746;37.607398;159.156204;204.015;7499717;25;Остановка и стоянка запрещена;55.7528;37.6075;158.604309082031;203
7684530;55.74615;37.613275;142.587372;203.832;-1;34;Пешеходный переход наземный;;;;94
7684531;55.747637;37.602278;152.535858;203.817;7500118;34;Пешеходный переход наземный;55.7479;37.6024;151.072113037109;37
7684532;55.737013;37.595864;145.519699;203.726;7498002;25;Остановка и стоянка запрещена;55.7369;37.5964;143.548492431641;282
7684533;55.744804;37.614854;143.373276;203.312;7498705;34;Пешеходный переход наземный;55.7449;37.6144;142.521728515625;77
7684534;55.743229;37.605441;142.928986;202.983;7497422;16;Кирпич;55.7433;37.605;142.477767944336;51
7684535;55.735236;37.597196;142.616165;202.868;7497446;34;Пешеходный переход наземный;55.7352;37.5975;142.097885131836;235
7684536;55.743126;37.604958;145.834808;202.82;7497805;40;Уступи Дорогу;55.7429;37.6045;144.561462402344;60
7684537;55.76471;37.605895;181.082062;202.775;7496704;34;Пешеходный переход наземный;55.7647;37.6052;178.710784912109;58
7684538;55.750541;37.603986;158.101929;202.682;7500100;34;Пешеходный переход наземный;55.7506;37.6033;157.258316040039;108
7684539;55.742353;37.588347;152.614151;202.629;7498541;25;Остановка и стоянка запрещена;55.7425;37.5888;151.699234008789;251
7684540;55.762237;37.604895;174.717972;202.455;7499454;168;Опасный поворот направо 1.11.1;55.7619;37.6053;172.757171630859;307
7684541;55.744446;37.58959;157.8965;202.351;7498857;25;Остановка и стоянка запрещена;55.7444;37.5901;156.561859130859;275
7684542;55.757623;37.598888;168.700211;202.309;7499831;34;Пешеходный переход наземный;55.7575;37.5989;166.619430541992;38
7684543;55.742308;37.588553;152.562469;202.133;7498542;34;Пешеходный переход наземный;55.7425;37.5887;151.790618896484;160
7684544;55.742661;37.596442;151.994522;201.987;7498578;34;Пешеходный переход наземный;55.7426;37.596;151.79167175293;120
7684545;55.75122;37.60195;158.219681;201.923;7500087;34;Пешеходный переход наземный;55.751;37.6014;155.844116210938;35
7684546;55.74068;37.591857;156.237885;201.888;7498393;49;Движение направо;55.7404;37.5923;152.869720458984;302
7684547;55.743673;37.604092;144.126129;201.562;7497415;25;Остановка и стоянка запрещена;55.7436;37.6041;143.430633544922;302
7684548;55.739063;37.596149;150.810303;201.284;7498015;34;Пешеходный переход наземный;55.739;37.5961;149.891906738281;287
7684549;55.758621;37.612083;161.131454;201.206;7496784;109;Подземный пешеходный переход;55.7586;37.6123;159.79411315918;317
7684550;55.744331;37.601954;148.338196;201.006;7497398;34;Пешеходный переход наземный;55.7445;37.6019;146.609100341797;204
7684551;55.764361;37.605728;179.602798;200.887;7499200;109;Подземный пешеходный переход;55.7643;37.6054;178.367309570313;123
7684552;55.766203;37.602321;181.742126;200.638;7496675;25;Остановка и стоянка запрещена;55.7665;37.6019;179.768341064453;133
7684553;55.744451;37.60287;147.408493;200.585;7498616;16;Кирпич;55.7444;37.6023;146.590972900391;126
7684554;55.742503;37.599146;152.877197;200.151;7497694;25;Остановка и стоянка запрещена;55.7427;37.5988;151.715545654297;111
7684555;55.761868;37.605206;173.097534;200.138;7499221;25;Остановка и стоянка запрещена;55.7619;37.6054;172.006637573242;327
7684556;55.744045;37.587585;156.831528;200.023;7498283;25;Остановка и стоянка запрещена;55.7441;37.5871;156.076126098633;96
7684557;55.752479;37.5839;159.904968;199.353;7500457;25;Остановка и стоянка запрещена;55.7525;37.5833;159.168487548828;79
7684558;55.752722;37.600308;160.222702;199.13;7500560;25;Остановка и стоянка запрещена;55.7529;37.5999;159.042175292969;213
7684559;55.748;37.604717;150.167114;198.866;7500156;34;Пешеходный переход наземный;55.7478;37.6047;149.353393554688;291
7684560;55.750873;37.602204;158.254364;198.168;7500089;25;Остановка и стоянка запрещена;55.751;37.6017;156.465209960938;96
7684561;55.756162;37.607085;157.138397;197.945;7499588;34;Пешеходный переход наземный;55.7561;37.6073;156.807159423828;66
7684562;55.741156;37.599981;145.022217;197.925;7497643;34;Пешеходный переход наземный;55.741;37.6003;143.601440429688;295
7684563;55.7417004606194;37.5940831388503;150.079194826131;197.728;7498415;34;Пешеходный переход наземный;55.7417;37.5939;150.050354003906;157
7684564;55.738103;37.595191;149.537827;197.534;7498148;34;Пешеходный переход наземный;55.7383;37.5948;148.318542480469;108
7684565;55.752835;37.583771;160.869278;197.441;7500413;25;Остановка и стоянка запрещена;55.7527;37.5839;159.480651855469;85
7684566;55.744159;37.602143;147.699661;197.274;7497400;34;Пешеходный переход наземный;55.7444;37.6021;146.761505126953;235
7684567;55.752333;37.583503;159.628845;196.741;7500456;16;Кирпич;55.7525;37.5832;159.063247680664;191
7684568;55.750534;37.604209;157.256104;196.54;7500104;25;Остановка и стоянка запрещена;55.7505;37.6039;156.823516845703;33
7684569;55.749129;37.608536;151.323792;196.508;7500181;34;Пешеходный переход наземный;55.7492;37.6085;149.990814208984;197
7684570;55.752816;37.60675;160.008286;196.461;7499721;16;Кирпич;55.7527;37.6069;158.920318603516;10
7684571;55.742863;37.596216;155.513138;196.151;7497675;57;Осторожно дети;55.7427;37.5963;153.130844116211;300
7684572;55.76304;37.607287;177.977539;195.888;7497038;34;Пешеходный переход наземный;55.7631;37.6078;176.202178955078;236
7684573;55.748261;37.60399;152.009338;195.884;7500056;25;Остановка и стоянка запрещена;55.7481;37.6043;150.964019775391;290
7684574;55.744794;37.601484;147.800476;195.809;7497395;16;Кирпич;55.7447;37.6015;146.200424194336;295
7684575;55.752669;37.601138;159.894455;195.755;7500566;25;Остановка и стоянка запрещена;55.7528;37.6009;159.514709472656;214
7684576;55.770035;37.597722;178.76741;195.682;7497140;64;Объезд препятствия справа;55.7698;37.5973;177.480712890625;70
7684577;55.752808;37.583613;161.473038;195.639;7500455;34;Пешеходный переход наземный;55.7525;37.583;158.951705932617;11
7684578;55.744795;37.601486;147.86319;195.597;7498761;16;Кирпич;55.7447;37.6022;147.596298217773;295
7684579;55.741706;37.604488;145.867081;195.567;7497749;25;Остановка и стоянка запрещена;55.7416;37.605;144.61767578125;287
7684580;55.743716;37.598999;151.579727;195.525;7498589;25;Остановка и стоянка запрещена;55.7436;37.5985;151.327301025391;71
7684581;55.743902;37.590937;156.383728;195.073;7498843;25;Остановка и стоянка запрещена;55.7439;37.5918;155.434463500977;278
7684582;55.73849;37.599135;145.193497;195.033;7497914;25;Остановка и стоянка запрещена;55.7384;37.5992;143.632019042969;292
7684583;55.764485;37.605418;184.356506;194.847;7499197;34;Пешеходный переход наземный;55.7641;37.6052;177.244766235352;44
7684584;55.764505;37.605325;180.941498;194.731;7496703;34;Пешеходный переход наземный;55.7648;37.6051;178.772857666016;224
7684585;55.762091;37.609216;174.627182;194.655;7497021;109;Подземный пешеходный переход;55.7618;37.6094;173.708557128906;307
7684586;55.743169;37.597483;151.948685;194.392;7498769;34;Пешеходный переход наземный;55.7434;37.5978;151.723388671875;247
7684587;55.743125;37.601079;149.39772;194.36;7497550;34;Пешеходный переход наземный;55.743;37.6007;147.946792602539;23
7684588;55.768171;37.599565;180.008514;194.351;7497112;16;Кирпич;55.768;37.5996;178.158264160156;65
7684589;55.759198;37.600173;169.067734;194.12;7499130;25;Остановка и стоянка запрещена;55.7588;37.5999;168.685760498047;45
7684590;55.766337;37.602736;180.846115;194.091;7496677;16;Кирпич;55.7664;37.6021;179.873275756836;59
7684591;55.753134;37.600278;160.781204;194;7500559;34;Пешеходный переход наземный;55.7529;37.5998;159.017990112305;20
7684592;55.736943;37.601935;140.848648;193.906;7497971;34;Пешеходный переход наземный;55.7372;37.6016;140.252471923828;119
7684593;55.760158;37.606408;172.612289;193.75;7499298;25;Остановка и стоянка запрещена;55.7604;37.6067;171.942443847656;234
7684594;55.7657;37.603187;179.402145;193.67;7497077;34;Пешеходный переход наземный;55.7658;37.6037;179.153900146484;238
7684595;55.761362;37.602648;173.032578;193.62;7499160;57;Осторожно дети;55.7612;37.6022;170.989440917969;109
7684596;55.744035;37.586205;157.617966;193.587;7498274;25;Остановка и стоянка запрещена;55.7439;37.5857;156.573379516602;85
7684597;55.75267;37.605449;159.903839;193.542;7499728;34;Пешеходный переход наземный;55.7528;37.6058;159.528930664063;210
7684598;55.738769;37.596664;149.997726;193.352;7498017;34;Пешеходный переход наземный;55.7389;37.5964;149.707672119141;201
7684599;55.742668;37.596281;153.686005;193.33;7498812;34;Пешеходный переход наземный;55.7428;37.5962;152.105911254883;247
7684600;55.741329;37.605703;138.791016;192.594;7497589;25;Остановка и стоянка запрещена;55.7413;37.6059;138.909210205078;287
7684601;55.740894;37.592007;158.77626;192.267;7498401;34;Пешеходный переход наземный;55.7409;37.5921;152.956573486328;250
7684602;55.745138;37.600782;149.159332;192.185;7498945;34;Пешеходный переход наземный;55.7451;37.6;147.817825317383;95
7684603;55.752496;37.590353;162.620819;191.776;7500369;109;Подземный пешеходный переход;55.7527;37.591;161.174835205078;90
7684604;55.741964;37.58952;155.237564;191.431;7498308;44;Парковка;55.7422;37.589;154.44108581543;117
7684605;55.744541;37.597781;152.511536;191.425;7498796;57;Осторожно дети;55.7448;37.5975;150.723068237305;128
7684606;55.757078;37.602089;167.896866;191.313;7499349;25;Остановка и стоянка запрещена;55.757;37.6025;167.104858398438;277
7684607;55.75575;37.608737;155.808121;191.02;7499679;34;Пешеходный переход наземный;55.7558;37.6087;155.149688720703;45
7684608;55.735246;37.597207;142.029175;190.854;7497445;20;Ограничение скорости 40;55.7351;37.5977;141.822616577148;296
